ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1196,1811.5983263598323,1100.1046025104602,0,1196,0.0,0.0,1.0,0.0,1196,1,,0.0,0,0.0,0.0
2,1196,1736.642857142857,1049.6593406593406,0,1196,1.4965679811535586,1.4965679811535586,2.0,1.4965679811535586,1159,2,1.0,1.0,1159,-1.476861167001971,-0.2420677913635245
3,1196,1660.1877394636017,991.6360153256704,0,1196,3.1143623349618594,3.701203105518823,,5.311511873547126,1112,3,0.586341969877219,2.0,1153,-2.324455658349734,-2.8802448369310696
4,1196,1388.5220994475137,930.9668508287292,0,1196,19.948211403383787,17.109042199090418,,22.3595882512579,1321,3,0.8921546845685562,3.0,1153,-9.012784273416628,-14.54266291334261
5,1196,381.25396825396825,927.8650793650794,0,1196,17.94191545865848,6.729890806322689,,32.039957570519114,1061,5,0.5599856185567285,4.0,1190,6.729215778720743,-0.0953166745246107
6,1196,1710.6813417190776,947.4758909853248,0,1196,25.56737829089271,7.834189385225896,,32.92079216063602,1056,6,0.7766331431557738,5.0,1204,4.158614446350384,6.639310898744839
7,1196,1690.9204545454545,939.9829545454544,0,1196,14.661903871705151,10.859161145130086,,61.755885607179096,1070,7,0.2374171097629067,6.0,1202,5.304271972840297,-9.47555167861185
8,1196,975.3956043956044,994.7545787545788,0,1196,19.11601096313194,9.997895625014143,,29.50436848665621,1122,8,0.647904427162284,7.0,1245,-0.6791378724368542,-9.97480268872016
9,1196,954.5960912052116,972.0358306188924,0,1196,32.72200399869016,3.4901308517575824,,52.395774401376144,1088,9,0.624516086889456,8.0,1176,2.8613018136360324,-1.9984907539624144
10,1196,509.03125,942.4955357142856,0,1196,19.50363946782736,6.176213392059747,,69.36848364561156,1047,10,0.2811599510732741,9.0,1175,1.3358477011494188,6.030018472906363
11,1196,907.6102088167054,981.6624129930394,0,1196,55.05314529762136,3.403414669564545,,91.47805544970358,1097,11,0.6018180538160942,10.0,1221,-0.9035307292922424,3.2812899344970674
12,1196,1753.3063583815028,971.3179190751443,0,1196,41.84931423214401,4.962341101507039,,59.146990877267626,1576,8,0.7075476471657368,11.0,1188,-0.5984035232590941,-4.926128543903133
13,1196,519.7678571428571,994.8928571428572,0,1196,6.872046274207694,10.948823403470424,,24.23782705857361,2008,3,0.2835256748717849,12.0,1213,-9.335591133004982,5.720443349753623
14,1196,1819.823095823096,936.9434889434888,0,1196,51.4548785004464,22.58074955581593,,159.76854815241654,1092,14,0.3220588726346771,13.0,1151,21.567593430751455,6.687986551144377
15,1196,1085.8550488599349,902.2312703583062,0,1196,27.464131924766885,13.656389805183462,,48.01767333935419,1786,8,0.5719588229664995,14.0,1182,-4.148857390065132,-13.010917141693769
16,1196,1280.074074074074,919.6592592592592,0,1196,0.0,0.0,,0.0,2358,1,,0.0,0,0.0,0.0
17,1196,1386.6765957446808,894.2893617021276,0,1196,4.345329354553116,5.320747471746765,,58.39284861262159,1493,14,0.0744154371262147,16.0,1166,-5.165240990013217,-1.2769648284846653
18,1196,484.3333333333333,878.9710144927536,0,1196,106.35562075016684,7.210137990563227,,161.07966409099546,995,18,0.6602672121918849,17.0,1187,-4.056530214424981,-5.960759386388645
19,1196,1429.300911854103,845.8753799392098,0,1196,81.54392205063888,3.2038806744151063,,166.05890386423874,904,19,0.4910541991611905,18.0,1163,3.003039513677777,1.1165146909828536
20,1196,134.48722800378428,891.3651844843898,0,1196,23.836551436856336,11.347830792552855,,86.11186965265567,999,20,0.2768091266976831,19.0,1236,7.92933326694218,8.117816063337159
21,1196,640.9147286821706,819.3255813953489,0,1196,37.212181995585176,7.041264083578872,21.0,155.0184104497945,986,21,0.2400500810685129,20.0,1145,-0.8377465653542231,-6.991250287819412
22,1196,422.16814159292034,828.3274336283185,0,1196,6.576609726596864,1.472416888437969,3.0,8.07393327390443,2687,3,0.8145484367393733,21.0,1208,-1.446441740412979,0.2753502949851736
23,1196,1830.48046875,758.27734375,0,1196,68.67859233362488,9.196228714941546,,164.6057316199841,875,23,0.4172308683161728,22.0,1145,6.066054335585477,-6.911845439189165
