ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
130,2104,598.9240506329114,1151.662447257384,0,2104,67.28636460706649,8.144134425163426,,147.21727745789323,11112,16,0.4570548088441018,129.0,2077,6.932525209182586,-4.273993420582201
131,2104,81.76666666666667,1153.977777777778,0,2104,8.418249498101472,4.964612743469333,,222.39052792331128,8630,46,0.0378534534573541,130.0,2099,-1.7285714285714278,4.653968253968287
132,2104,66.5031055900621,1140.5652173913045,0,2104,13.754155752255786,2.3205166309036875,,247.5668643641845,8630,47,0.055557337156489,131.0,2090,-2.212580684447701,-0.699488491048669
134,2104,496.5090252707581,1123.5703971119133,0,2104,0.0,0.0,,0.0,12695,1,,0.0,0,0.0,0.0
135,2104,1334.9253112033196,1117.8547717842323,0,2104,6.5937849609648165,3.714331149377948,,196.1154141484552,10423,29,0.0336219617901806,134.0,2097,-3.6027786843208105,0.9034609228090176
136,2104,513.7192307692308,1132.715384615385,0,2104,8.795100634656716,1.9969905001563448,,11.258471584811804,12613,4,0.7811984573928944,135.0,2132,-0.5137441411635564,-1.929776674938012
137,2104,1578.910138248848,1090.9147465437788,0,2104,119.24924375337731,3.080797569957145,,450.09387092004505,7150,69,0.2649430517896584,136.0,2058,-3.0426919398312293,-0.4830521983594735
138,2104,2011.5502392344497,1075.8636363636365,0,2104,85.63051200778737,1.6908533362426634,,613.9200556874841,6561,77,0.1394815354450279,137.0,2094,1.3858187492744491,0.968757657436754
139,2104,1990.429924242424,1086.9791666666667,0,2104,78.37680311920614,9.763129496089746,,594.3708313783793,6561,78,0.1318651572074052,138.0,2120,-1.8090694682675803,-9.59405884995499
140,2104,684.0386740331492,1027.6381215469614,0,2104,17.22416025606101,3.216070275422547,,18.97454976566345,12842,5,0.9077506696485642,139.0,2031,-2.759511907893966,1.6517269891382966
141,2104,1309.9435483870968,1012.3225806451612,0,2104,53.94096736171314,8.859636275302655,,116.81798664089962,11435,23,0.461752243064491,140.0,2088,8.654541294898308,1.895275680622376
142,2104,1643.3039867109635,997.156146179402,0,2104,92.44038047928632,12.802336325709248,,750.926089110679,6656,80,0.1231018362789384,141.0,2091,11.640721404841088,-5.328547698149009
143,2104,654.9456310679611,1021.3067961165048,0,2104,46.296238032954,8.609250007307079,,49.6441079150115,12842,8,0.9325625935752756,142.0,2136,-8.607141740625593,0.1905170467374546
144,2104,618.5625,963.9184782608696,0,2104,9.510812721976627,18.57120356998935,,130.18725994719432,12042,19,0.073054865167562,143.0,2014,-17.33194444444439,6.6703301127214445
145,2104,1370.2064056939505,1009.612099644128,0,2104,32.30802692826949,7.7938437522317585,19.0,167.89050089956018,12131,19,0.1924351095217569,144.0,2164,5.899351752041639,-5.093294546743323
