ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,891,1577.507718696398,739.6706689536878,0,891,0.0,0.0,,0.0,891,1,,0.0,0,0.0,0.0
2,891,1498.852193995381,698.5057736720554,0,891,8.882826534252617,8.882826534252617,,8.882826534252617,848,2,1.0,1.0,848,-0.2660396228527588,-8.87884171255996
3,891,1240.2514124293784,678.4265536723163,0,891,38.59140017091882,19.086396084301587,,38.80747293548215,847,3,0.9944321866841844,2.0,880,-15.968141601496429,-10.455092982915176
4,891,89.47682119205298,639.9933774834437,0,891,1.8047609098458817,7.246308835664585,,20.88896663209909,793,4,0.0863978071118458,3.0,843,-3.023178807947019,6.585543382061246
5,891,1614.0689655172414,643.4926108374384,0,891,14.335598094376348,6.318837916617224,,22.84431218366357,777,5,0.6275346781781429,4.0,882,4.226677822267448,4.697116903296319
6,891,990.6533333333332,638.4333333333333,0,891,0.0,0.0,,0.0,1621,1,,0.0,0,0.0,0.0
7,891,410.2548076923077,634.2355769230769,0,891,37.21221579490116,7.086166150325119,,53.892218708234914,784,7,0.6904932973044402,6.0,874,-6.914547146402015,1.5500930521092189
8,891,955.6727272727272,678.6090909090909,0,891,4.496249178854517,5.450272658978067,,72.40195073339896,829,8,0.0621012159660002,7.0,939,-3.0184704184704287,-4.538095238095252
9,891,708.3023255813954,657.3488372093024,0,891,26.18046366278662,1.6400399189169632,,41.20225129527876,794,9,0.6354134262024309,8.0,868,0.0406976744186522,1.6395348837210122
10,891,1360.4978723404256,643.4340425531915,0,891,31.470591655844117,6.42490370246662,,60.24319723408577,755,10,0.5223924542643292,9.0,863,-4.37504747803132,-4.705140502784275
11,891,1006.877659574468,646.2420212765958,0,891,18.005676032130218,8.042379877701022,,20.85571765849104,1621,6,0.8633448307543385,10.0,901,7.006173630692956,3.9488485858327063
12,891,1701.2276707530648,658.2574430823117,0,891,28.02681814879222,3.550893538717269,,62.57966682162013,789,12,0.4478582193267521,11.0,903,-1.587943864875342,3.1760477334745474
13,891,1773.2582857142856,656.3245714285714,0,891,9.668838501697625,7.600757722768554,,12.1216727779513,1994,3,0.797648862398327,12.0,899,-6.28317770034846,-4.277054587688781
14,891,163.38888888888889,631.3055555555555,0,891,15.3925217834072,10.125901255105653,,36.06646422937162,1918,5,0.4267821122002838,13.0,845,9.74396135265701,2.754830917874415
15,891,157.29776674937966,637.6129032258065,0,891,6.873679941483618,12.98256101057294,,32.825578629260264,1918,6,0.2094001150479801,14.0,916,9.942717889444822,-8.348008826310775
16,891,667.0990566037735,645.058962264151,0,891,37.05258355705628,1.5507620378780729,,122.06073721006052,782,16,0.30355857586941,15.0,919,-0.5490915443746189,-1.4502969951082605
17,891,674.4873949579832,624.2773109243698,0,891,21.163803197766587,12.65306359707892,,135.16553928122676,794,17,0.1565769153166545,16.0,881,-7.303700932427773,-10.332278116726116
18,891,953.9864864864865,621.0945945945946,0,891,6.826987810698284,1.7766994888145646,,23.114140619734396,2262,4,0.2953597939466344,17.0,885,0.4206970128022931,1.7261735419630213
19,891,739.3103448275862,581.44061302682,0,891,16.51964405683887,2.5934118203814838,,30.03132000885472,2118,7,0.5500805176718194,18.0,852,0.3395845936680643,-2.571082879612732
20,891,1964.228997289973,619.7046070460705,0,891,29.33730664862913,9.709617830145564,,41.48769581325932,2120,8,0.7071327070242603,19.0,922,9.383731701058425,2.4944453832529234
21,891,1652.1242603550295,565.112426035503,0,891,34.43919830934809,10.090985247865362,,98.18286116968784,1911,12,0.3507658862153893,20.0,852,8.682796940395292,5.141694328185849
22,891,1656.2746113989638,561.6917098445596,0,891,31.565323808025536,5.378355979931837,,103.56121714961968,1911,13,0.3047986946930302,21.0,891,4.150351043934279,-3.4207161909433808
23,891,60.013888888888886,542.75,0,891,79.55065635973969,6.677356408082274,,168.66706149361522,761,23,0.4716431036106657,22.0,862,-6.666383219954653,0.3826530612244596
24,891,355.553488372093,540.7581395348838,0,891,3.9218855607191,4.764950825663276,,118.16005599855764,659,24,0.0331912974107508,23.0,895,3.5148520084566144,3.2172304439746995
25,891,1334.2110389610389,546.4772727272727,0,891,8.360856888832389,9.887868550204576,,155.46735040811475,689,25,0.0537788601071829,24.0,901,-8.712037962038039,-4.676573426573441
26,891,1367.4858490566037,569.5141509433962,0,891,53.43835365013827,3.9479083504447368,,106.95714002964743,2491,9,0.4996239955119003,25.0,913,3.9412946011582335,-0.2284233140295555
27,891,1977.0349854227404,543.4810495626822,0,891,3.682507959614105,2.9706653857971865,,45.35690442776277,2492,10,0.0811895786556381,26.0,861,-2.8085519922256026,-0.9679300291545588
28,891,286.3085106382979,528.6489361702128,0,891,0.0,0.0,,0.0,3411,1,,0.0,0,0.0,0.0
29,891,1484.3333333333333,526.0333333333333,0,891,129.69506555672822,2.8284329359400457,29.0,235.38215507762533,509,29,0.5509978677608625,28.0,880,-2.241025641025772,1.725641025641039
30,891,1042.3232514177694,538.4404536862004,0,891,29.911464625624493,7.572701379949867,,151.4450294476356,2045,19,0.1975070739179778,29.0,912,5.932316573576827,4.70674263804176
31,891,548.8356164383562,524.1095890410959,0,891,48.71249018580486,8.326535985106956,,134.9881976258793,2188,18,0.3608648092391888,30.0,876,-7.881121759068719,2.68684225998004
32,891,957.2207792207791,529.1125541125541,0,891,40.775373422499705,5.441968837687064,,176.1011578815717,1842,24,0.2315451750176521,31.0,910,5.367987342606625,0.8942800008790073
33,891,958.2477876106196,523.1504424778761,0,891,55.54248685634853,2.026672920298878,,245.9807982431668,597,33,0.2258000919301085,32.0,866,0.2391669209644078,2.0125114433933504
34,891,1341.4084507042253,526.5915492957746,0,891,91.65027890250217,19.430773915681765,,219.15345229284037,2327,19,0.4182013924199373,33.0,897,18.876556690486268,-4.60766562081028
35,891,1649.147465437788,550.3456221198156,0,891,61.65688219191589,2.4729563095677234,,125.0177013261219,2661,16,0.493185217276371,34.0,938,2.281027081623733,0.9552111609115173
36,891,71.74561403508773,532.921052631579,0,891,44.30978567672474,21.150675318106103,,171.00402988324913,2413,20,0.259115447203067,35.0,799,-2.981323234284972,20.93950281608079
37,891,631.0746268656717,546.5758706467661,0,891,18.654982114473597,10.867835408070915,,73.95092216501212,3299,11,0.2522616563570007,36.0,931,-1.6841186108059674,-10.736553961195227
38,891,1501.9682080924856,523.4739884393064,0,891,73.69748689925794,10.903751561543164,,215.34756448032084,1987,28,0.3422257738419542,37.0,856,-9.653775821723457,5.069162702040899
39,891,628.1878453038674,541.0478821362799,0,891,24.328447124850918,4.719653732098562,,80.47179469220116,3299,13,0.3023226612244138,38.0,905,-1.4034590439586054,-4.506155130800835
40,891,1281.3270142180097,551.0521327014218,0,891,70.92446597472737,6.752247197843311,,334.43889861584944,657,40,0.212070026149064,39.0,919,6.751771499562892,-0.0801488519762188
41,891,1389.1153846153843,538.9038461538462,0,891,57.2841894792136,1.4024719093318387,,253.95613130651148,689,41,0.2255672630721982,40.0,872,0.5631458094144364,1.2844431687715314
42,891,618.7226277372263,535.9124087591241,0,891,31.728780900510912,4.054638721084659,,92.41688633153588,3299,16,0.3433223316644453,41.0,878,-2.494763567121595,-3.196286893049773
43,891,657.2961373390558,541.8154506437768,0,891,69.8689294691091,11.731776962230487,,377.5951334306124,759,43,0.18503662596051,42.0,888,-1.808340272884493,11.59157004676183
44,891,1334.3006993006993,516.6433566433567,0,891,0.0,0.0,,0.0,4895,1,,0.0,0,0.0,0.0
45,891,943.8571428571428,525.2455357142857,0,891,54.16937349160164,9.448540590986722,,277.776926164068,1842,37,0.1950103424342981,44.0,889,-7.692118226600996,5.486915024630548
