ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1025,135.15060240963857,905.7530120481928,0,1025,0.0,0.0,,0.0,1025,1,,0.0,0,0.0,0.0
2,1025,614.9169381107491,862.5048859934853,0,1025,17.23381173532581,17.23381173532581,,17.23381173532581,986,2,1.0,1.0,986,-15.5309785559175,7.469469326818626
3,1025,297.3727272727273,807.6909090909091,0,1025,0.0,0.0,,0.0,1402,1,,0.0,0,0.0,0.0
4,1025,1907.0977995110024,772.7799511002445,0,1025,26.01016968882333,11.67065740714924,,27.94085846531765,914,4,0.930900878407482,3.0,1000,9.063269124262206,-7.352645584838342
5,1025,1597.8296089385474,770.9888268156425,0,1025,21.668393541212048,12.688870984220436,,53.43277440683806,896,5,0.4055262670103657,4.0,1015,-12.680445906059504,0.4623185889514616
6,1025,1565.795081967213,774.3655737704918,0,1025,15.673339503020674,2.654879700842012,,24.19354028605612,921,6,0.6478315830467343,5.0,1030,-2.649362477231307,-0.1710692555129753
7,1025,1587.609965635739,762.1357388316151,0,1025,40.44952745078341,10.11231112748155,,45.363081160851024,921,7,0.8916838630814153,6.0,1010,9.74106319671455,-2.7148709244825118
8,1025,1972.136612021858,820.0081967213115,0,1025,4.142753605366172,1.819674638866594,,50.49168088462069,962,8,0.0820482410722836,7.0,1068,0.9724329173802744,1.5380474675800997
9,1025,1640.7241379310344,784.6637931034483,0,1025,43.00811082034956,12.926418607119668,,114.38140790443114,896,9,0.3760061325375889,8.0,983,10.539693486590068,7.483793103448306
10,1025,589.5904761904762,774.2095238095238,0,1025,3.5738459412821784,3.5738459412821784,,3.5738459412821784,1852,2,1.0,9.0,1012,-0.2829415310427521,-3.562628089210307
11,1025,153.55752212389382,789.7256637168142,0,1025,45.64588161188594,4.419816927707228,,47.28171769503704,1637,6,0.96540235501379,10.0,1039,2.6003236803140624,-3.5739471781274688
12,1025,393.0095238095238,800.8904761904762,0,1025,32.38842109190142,2.929916432906088,12.0,82.88852096792294,975,12,0.3907467609952339,11.0,1035,-2.7588377723971007,0.9865213882162608
