ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1211,1747.605633802817,1123.6971830985915,0,1211,0.0,0.0,,0.0,1211,1,,0.0,0,0.0,0.0
2,1211,1780.9246575342463,1077.1438356164383,0,1211,5.975235547452206,5.975235547452206,,5.975235547452206,1178,2,1.0,1.0,1178,-5.955601365429857,-0.4839960987719678
3,1211,639.375,1013.6979166666666,0,1211,19.61518045761728,6.917805684768467,,20.86809544287663,1116,3,0.9399602618893028,2.0,1173,-6.911836935167003,0.2873076293385566
4,1211,1959.71,955.68,0,1211,0.7957780845966245,4.428629008505932,3.0,8.301912430070143,1323,3,0.0958547914471197,3.0,1158,1.6156603773586085,4.123396226415025
5,1211,1234.5,948.712,0,1211,12.056618905059985,11.86543917551898,,17.754542215556892,1414,3,0.6790723612403663,4.0,1212,-9.006550218340635,-7.724681222707431
6,1211,545.9004149377594,961.8423236514524,0,1211,16.44594327460295,10.4734736967869,,48.85640284966375,1073,6,0.3366179725758532,5.0,1216,-10.157056326608426,2.5549673296131914
7,1211,1660.3541666666667,962.8666666666668,0,1211,0.0,0.0,1.0,0.0,1722,1,,0.0,0,0.0,0.0
8,1211,1102.3463687150838,1003.1033519553072,0,1211,35.448554518690074,4.572487829892335,,39.13709305961149,1121,8,0.905753385022663,7.0,1259,4.5706111393262745,-0.1309914790361972
9,1211,587.5209580838323,983.6946107784432,0,1211,42.5942333876756,8.138152175272076,,44.84911355489536,1095,9,0.9497229713479224,8.0,1187,8.13296732170761,0.2904537345632434
10,1211,647.2190476190476,966.1428571428572,0,1211,14.810392116177578,4.248794989680047,,58.85717848701556,1417,8,0.2516327234314313,9.0,1195,-0.2809523809523853,-4.2394957983193535
11,1211,976.1888888888888,993.35,0,1211,20.41238854767468,0.9005027081033292,,41.29769888044898,1122,11,0.4942742356363647,10.0,1236,-0.4802287581699147,0.7617647058823422
12,1211,83.12962962962963,984.4753086419752,0,1211,11.0226190400961,18.105508570813228,,52.22008445696233,1652,7,0.211080069186416,11.0,1233,-7.11097187412976,-16.650631207648757
13,1211,616.4298850574712,998.7264367816092,0,1211,5.113160951026108,4.758460001556779,,48.17809760813302,1118,13,0.1061304037493366,12.0,1223,-0.4559500376661844,-4.736565332555642
14,1211,1734.680376028202,964.5499412455936,0,1211,55.01329981286028,12.395248707713495,,86.4307894647619,1056,14,0.6365011838204877,13.0,1164,-2.6310993816339305,12.112782775648157
15,1211,625.5726141078839,926.9253112033196,0,1211,21.289598536676184,2.019156524291875,,37.291352034215656,1642,10,0.5708990791522521,14.0,1189,1.5414390479318172,1.3042080858135705
16,1211,1693.4554794520548,944.6609589041096,0,1211,28.939335242548403,1.7122165168005936,,83.1898582800588,1723,10,0.3478709525519815,15.0,1219,-0.7726311470235032,-1.5279811880562877
17,1211,1782.6208333333334,905.5,0,1211,50.71688702542799,4.361718634080822,,139.62109270478078,1063,17,0.3632465986544408,16.0,1183,-3.1418785310734165,-3.0254237288135077
18,1211,1699.217277486911,880.5523560209424,0,1211,19.7510972365163,15.021669410047558,,150.78837497015667,1024,18,0.1309855434175568,17.0,1210,4.2599413786902005,-14.404980087278204
19,1211,1569.1044176706828,861.429718875502,0,1211,82.98396267219407,19.91328584388359,,197.9503460609213,1030,19,0.4192160525279146,18.0,1164,13.58277757956671,14.561837326526984
20,1211,608.9014084507043,909.1298904538342,0,1211,9.233327903528483,1.387818370427735,,76.39505435468017,1642,15,0.1208629011592924,19.0,1248,0.1638906190352145,1.378107286929776
21,1211,1897.1984732824428,828.6870229007634,0,1211,51.7089718192671,20.414693758732312,,200.1974076418097,914,21,0.2582899170791664,20.0,1135,2.1784115540476705,20.29813401187448
22,1211,1674.2397260273972,840.0890410958904,0,1211,1.7589072523889286,2.6401997334914142,3.0,7.036920103453944,2688,3,0.2499541314282652,21.0,1219,-0.892218417047161,2.484874429223737
23,1211,1894.5,782.703947368421,0,1211,63.51148770473593,29.658084654278436,,153.93060570450314,1921,14,0.412598179641139,22.0,1124,6.983679525222442,28.82412540996404
24,1211,1217.75935828877,787.9064171122994,0,1211,3.4786149088171707,4.185451303790413,,34.003426004426345,2271,10,0.1023018947668493,23.0,1218,-4.11395707511133,0.770298513916714
25,1211,391.1954887218045,808.1203007518797,0,1211,3.938602425304873,3.938602425304873,,3.938602425304873,3034,2,1.0,24.0,1228,-1.1783430538964126,-3.758203921017525
26,1211,1869.845758354756,827.0848329048844,0,1211,12.57271634864298,2.499735379602884,,58.27661114251901,2276,12,0.215742063619582,25.0,1227,-2.3108178456616315,0.9533088965335992
27,1211,1200.6978131212725,797.2485089463221,0,1211,80.07025699796395,7.474227466791087,,123.5551827975692,2210,14,0.648052596297395,26.0,1182,-6.1887579347901465,-4.190865238814808
28,1211,1078.573385518591,762.5792563600783,0,1211,51.68852906578032,2.797715890396475,,186.81304370545672,953,28,0.2766858675418633,27.0,1155,1.637964774951115,2.26810176125241
29,1211,1328.073770491803,763.7213114754098,0,1211,33.85352360453304,17.289930735126326,,62.69545671016199,3029,6,0.5399677326067853,28.0,1245,-1.0928961748634265,-17.255355191256854
30,1211,165.95495495495496,766.3963963963964,0,1211,5.612119062365541,3.6182662285775313,,65.78316857820663,2431,14,0.0853123858832301,29.0,1222,1.649565733398077,-3.2203700706694462
31,1211,1101.5980392156862,759.6274509803922,0,1211,45.72066742954949,12.038649668880192,,54.64431900229275,3025,8,0.8366957126436357,30.0,1209,-11.910364145658376,-1.7528011204482254
32,1211,1076.392703862661,764.5472103004291,0,1211,50.88385902823047,5.674144461184524,,202.242142335551,953,32,0.2515986947161896,31.0,1236,-3.425009834558523,-4.523850461671827
