ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,967,940.0175438596492,826.1929824561404,0,967,0.0,0.0,,0.0,967,1,,0.0,0,0.0,0.0
2,967,1890.8102466793168,780.7703984819734,0,967,9.017817572895432,9.017817572895432,,9.017817572895432,914,2,1.0,1.0,914,8.895188764258819,1.4821101936851164
3,967,1807.525,751.1375,0,967,0.0,0.0,1.0,0.0,1396,1,,0.0,0,0.0,0.0
4,967,1380.418397626113,721.3620178041543,0,967,11.913161490572875,12.765357715050566,,25.34056616392881,860,4,0.4701221517114619,3.0,925,-5.747650611364179,11.398195911761036
5,967,1200.6745098039216,704.243137254902,0,967,12.546262682547392,11.607356059262042,,20.60570774181844,1308,4,0.6088731743528161,4.0,962,-3.730839990317008,-10.99143064633256
6,967,1440.4186046511627,716.953488372093,0,967,0.0,0.0,1.0,0.0,1624,1,,0.0,0,0.0,0.0
7,967,1668.3354978354978,702.974025974026,0,967,53.64855077873055,10.728556140508491,,74.68380424346856,862,7,0.7183425017268367,6.0,966,-7.303333062205866,-7.858959412195304
8,967,1876.9831775700932,752.9570093457944,0,967,9.569840237685074,7.946154788498659,,60.95294767932542,909,8,0.1570037316001874,7.0,1014,6.488128065142973,-4.58754510965116
9,967,1444.39,725.815,0,967,51.745831514516034,9.70589022192193,,68.76207064775961,879,9,0.7525345154247766,8.0,934,-9.395999999999958,2.4330000000001064
10,967,1742.4963503649635,709.5036496350365,0,967,13.390116859067817,8.964878412104568,,88.60061897559028,865,10,0.1511289313086721,9.0,945,-5.115728612969178,7.361953932365168
11,967,1792.855421686747,724.710843373494,0,967,13.257140102994535,20.65848924997724,,53.92017854169265,866,11,0.2458660275530009,10.0,986,-20.61158862253137,1.3912557446279834
12,967,1833.3422222222223,747.7288888888888,0,967,7.851650896653775,6.21307607558675,,8.097394679735714,1921,3,0.9696514999204708,11.0,988,-6.097627401837826,-1.192163742690127
13,967,214.48584905660377,748.6509433962265,0,967,34.68735181868293,5.20394949394155,,73.06239695901606,925,13,0.4747633976221804,12.0,972,-3.230497097242392,-4.079825834542817
14,967,1505.6666666666667,691.9462365591398,0,967,10.010898819083335,12.511804502752907,,88.64358250360625,843,14,0.112934276078881,13.0,914,7.845771144278615,9.746236559139788
15,967,1165.153429602888,700.2093862815884,0,967,36.46043479072834,19.394294486452765,,121.69466222760867,815,15,0.2996058670390608,14.0,965,-12.62817198546395,14.71964438880218
