ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1004,584.2254901960785,881.6985294117648,0,1004,0.0,0.0,,0.0,1004,1,,0.0,0,0.0,0.0
2,1004,1416.912,822.216,0,1004,15.266091914878432,15.266091914878432,,15.266091914878432,955,2,1.0,1.0,955,11.587781250000036,9.938656250000008
3,1004,973.527950310559,785.3850931677018,0,1004,23.61526051417705,16.338395809816284,,24.810923130194368,943,3,0.9518090233989632,2.0,979,13.290498573107357,-9.5029377203291
4,1004,1842.921722113503,747.3561643835617,0,1004,4.282489598914341,9.254146971432958,4.0,24.96954973415079,899,4,0.1715084831128208,3.0,960,9.137595129375995,1.4641008914982194
5,1004,1576.9243243243243,749.6108108108108,0,1004,9.95724706598642,14.028221242374958,,50.2185465810615,891,5,0.1982782805136282,4.0,999,-14.009583721652689,0.7228797763279999
6,1004,230.35416666666663,758.3541666666666,0,1004,29.91197122931468,5.992498889908571,,37.40978378699283,925,6,0.7995761589970722,5.0,1014,3.2038398692810404,-5.064133986928141
7,1004,1648.1659663865546,741.8781512605042,0,1004,42.64068604839493,7.529737716303681,,68.69670135481502,876,7,0.620709367516177,6.0,983,-0.5007002801121416,7.513071895424787
8,1004,881.1987577639752,795.8167701863354,0,1004,9.877242451314524,4.783542741733589,,29.62780498221789,960,8,0.3333774627328173,7.0,1056,-4.553416149068312,-1.465838509316768
9,1004,905.5653206650832,755.729216152019,0,1004,44.71223269088426,3.174180004123265,,53.904592157789246,948,9,0.8294698262441693,8.0,975,-1.19676111930346,-2.93992882939358
10,1004,1809.4485294117649,756.2965686274509,0,1004,6.483370278520211,1.4270580953057324,,16.179231920041833,1563,6,0.4007217592628123,9.0,991,1.2273991906345143,-0.7280013971191011
11,1004,51.52729885057471,772.801724137931,0,1004,12.950702246217944,2.324385526070176,,41.264726961109965,929,11,0.3138443702395841,10.0,1024,-1.7063460092383735,-1.5783381673649046
12,1004,1852.525,789.66,0,1004,27.31792454763616,5.207712256846885,,83.56841482839711,912,12,0.3268929368079068,11.0,1015,-1.9845238095238076,4.814761904761895
13,1004,1445.6932989690722,787.5463917525773,0,1004,27.234876274958385,11.15517453241696,,140.8373365951376,901,13,0.193378239985111,12.0,994,-7.319201030927843,8.418266752577324
14,1004,917.4913494809688,729.4117647058823,0,1004,71.00642185596311,7.835009246353075,,101.4234607773246,948,14,0.7000985897321906,13.0,950,7.7994890158526,-0.7452120383037482
15,1004,897.0581395348837,731.0348837209302,0,1004,76.33913078114888,11.2500034446534,,108.97583964165928,960,15,0.7005142702471636,14.0,1009,10.898524150268372,-2.790116279069821
16,1004,182.12770562770564,743.8896103896104,0,1004,18.21225754449104,6.733514513989825,,30.2454024836167,1998,6,0.6021496177594673,15.0,1009,2.611312185082681,6.206550280320812
17,1004,899.5137254901961,713.7764705882353,0,1004,7.090873606681107,4.425774968164783,5.0,17.8797195265482,2129,5,0.3965875189570184,16.0,977,-0.498696870052413,4.397588600657628
18,1004,1727.9488017429194,697.4814814814815,0,1004,6.815716298165505,1.9418233636445648,,115.46259850348828,844,18,0.0590296458463958,17.0,990,-1.69313374095168,-0.9507765830345534
19,1004,1311.9578544061303,677.8180076628353,0,1004,44.29498283367453,7.219191075231102,,169.72879466480427,776,19,0.2609750627237543,18.0,965,2.193734804801352,6.8778083272870845
20,1004,1501.2666666666669,693.7047619047619,0,1004,14.631616645426517,10.823551074679385,,110.4263439793308,843,20,0.1325011416493622,19.0,1036,-8.16930894308939,-7.100116144018557
21,1004,33.56345177664975,662.243654822335,0,1004,51.46222115713611,10.169233935698315,,54.15186954144756,2415,5,0.950331384547069,20.0,949,-4.217336400690151,9.253507039083727
22,1004,1106.3231707317073,664.6524390243902,0,1004,45.84504377065473,9.709689459065425,,188.28672608875203,815,22,0.2434852669807691,21.0,1012,-9.65496048101636,-1.0294695243175056
23,1004,1134.9357798165138,632.4495412844037,0,1004,37.838689532643805,4.037467010823363,,195.25837776386123,815,23,0.193787790137254,22.0,967,1.4327495134834862,-3.774701139838726
24,1004,1252.367758186398,640.5843828715365,0,1004,77.0936144540189,3.076987249298612,,258.83747343193454,728,24,0.2978456458867108,23.0,1008,-3.073664407744218,0.1429602773941951
25,1004,138.24242424242425,640.8268398268398,0,1004,44.274310982413006,10.41312494833013,,186.66710892398257,1483,22,0.2371832468913581,24.0,993,0.2888377445339642,10.409118307852395
26,1004,1626.8458049886622,650.4603174603175,0,1004,59.36347743509235,16.33694643538977,,273.1210939606416,716,26,0.2173522248839812,25.0,1042,-8.309629793946442,-14.065769496204323
27,1004,1731.9532710280373,628.6775700934579,0,1004,17.982539693200497,0.9046695252916832,,159.83939908600408,789,27,0.1125037994138398,26.0,969,0.5369009212756737,-0.7281238567200035
