ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,372,1465.583857442348,263.68972746331235,0,372,0.0,0.0,,0.0,372,1,,0.0,0,0.0,0.0
2,372,1442.2578125,255.1171875,0,372,24.85141472985047,24.85141472985047,,24.85141472985047,372,2,1.0,1.0,372,-23.326044942348062,-8.572539963312352
3,372,142.07843137254903,248.7941176470588,0,372,0.0,0.0,,0.0,1362,1,,0.0,0,0.0,0.0
4,372,303.8901098901099,233.4175824175824,0,372,10.089979653766871,7.651743963560118,4.0,14.023068048806286,332,4,0.7195272545672187,3.0,352,3.1216888374783025,6.986003470214001
5,372,1095.8273381294964,230.71942446043167,0,372,1.0052943632010904,1.0052943632010904,,1.0052943632010904,1453,2,1.0,4.0,373,-0.6669800523218328,-0.7521664486592385
6,372,1482.399293286219,234.41342756183747,0,372,30.148830930226204,6.42343691736973,,73.42056279992536,331,6,0.4106319780247837,5.0,374,0.3283255442836434,6.415040465063271
7,372,1111.4251968503936,218.5905511811024,0,372,10.411277672373734,8.677207012164297,,19.60607214924968,1451,4,0.531023123505754,6.0,359,-7.956018619219549,3.4634793578979384
8,372,127.08040201005024,244.94472361809045,0,372,15.484144120636213,11.656206017346433,,28.3044867429824,1362,6,0.5470561703251953,7.0,410,-10.236591454002024,-5.574884225046816
9,372,1718.451612903226,241.68145161290323,0,372,5.729539063065606,1.4811340883756494,,6.924002070352847,1690,3,0.8274895074913848,8.0,359,1.2894507410637743,0.7287489102005225
10,372,1695.807121661721,241.59940652818992,0,372,19.11473953595271,3.0668789605251034,,61.21884998809111,346,10,0.3122361746369149,9.0,370,0.5500410516992815,-3.017151206014887
11,372,377.8128834355828,227.42944785276077,0,372,22.79910950946397,1.6262471029165806,,45.67967577987012,352,11,0.499108391647363,10.0,349,1.6245717472711476,-0.0737989004859969
12,372,1269.6666666666667,239.5978835978836,0,372,28.0183862298564,3.0543533557733675,,32.881672939734486,1694,6,0.8520973455702354,11.0,375,-0.7543859649122169,2.959725703146745
13,372,1117.736040609137,235.54314720812184,0,372,20.670583970102086,3.825500954909867,,68.77288492093244,370,13,0.3005629906883631,12.0,374,-0.6193312916893774,-3.775034610059976
14,372,1603.5444078947369,214.3947368421053,0,372,16.708404784024765,3.8473719969415545,,28.150554887633973,1749,7,0.5935373157196437,13.0,336,-3.706564867909037,-1.0313331968052353
15,372,1193.8041474654378,223.63594470046084,0,372,42.67919064726311,3.179963995521521,,102.87679438198477,294,15,0.4148573145542807,14.0,393,-3.1799289676832814,0.0149255921805888
16,372,1563.1083743842364,227.04433497536945,0,372,31.49390797367464,3.0657776475057177,,60.75104635799803,1890,7,0.5184093091678641,15.0,375,0.3619629009829168,3.044334975369452
17,372,719.4363636363636,233.63636363636363,0,372,26.151891861665003,10.664672004655266,,42.87344039380397,1893,8,0.6099788498765882,16.0,370,10.290378234903756,2.800597213005972
18,372,1058.2242990654206,224.1495327102804,0,372,29.45099685266725,3.274425367080929,18.0,107.62373304547468,296,18,0.2736477914236928,17.0,368,-0.8585738627562023,-3.159859554912998
19,372,1419.572277227723,215.4316831683168,0,372,66.61561571294412,3.3237281705316803,,117.57864043551056,268,19,0.566562221388173,18.0,356,0.9758486562941472,-3.1772454031117547
