ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,1145,969.8247863247864,1028.525641025641,0,1145,0.0,0.0,,0.0,1145,1,,0.0,0,0.0,0.0
2,1145,1511.888888888889,990.8080808080808,0,1145,0.5548197538012598,0.5548197538012598,,0.5548197538012598,1098,2,1.0,1.0,1098,-0.1672908863920383,-0.528997843604543
3,1145,1819.726851851852,928.9560185185184,0,1145,9.229606176057624,6.687733356595241,,9.313203241417622,1063,3,0.9910238117656204,2.0,1107,-0.7710384435067681,-6.643137599624993
4,1145,1385.8333333333333,898.5520833333334,0,1145,0.0,0.0,,0.0,1493,1,,0.0,0,0.0,0.0
5,1145,1360.6818181818182,892.8506493506494,0,1145,6.47901075921503,7.793765266852013,5.0,27.281338608047,1022,5,0.2374887410144881,4.0,1136,6.190488702049379,4.735042414233249
6,1145,559.9771428571429,890.4285714285714,0,1145,25.771999966725,3.7435458442867935,,40.84592238586693,1004,6,0.6309564936068711,5.0,1154,-0.700823244551998,-3.67736077481834
7,1145,1114.8716577540106,892.5454545454545,0,1145,15.310328998720353,7.204306720532444,,55.35609112568142,1026,7,0.2765789398669699,6.0,1135,1.9585174422065847,6.932982385098171
8,1145,355.046875,933.3515625,0,1145,12.56260019907562,3.5380573393547032,,46.36571793251214,1061,8,0.2709458789651694,7.0,1193,-3.502507716049365,-0.5002893518518476
9,1145,1236.7793103448275,916.5551724137932,0,1145,14.775381929651644,6.442351631362045,,40.77762051054344,1568,5,0.3623404638294509,8.0,1123,1.9020376175546967,6.155172413793139
10,1145,146.22093023255815,898.3313953488372,0,1145,13.327886274239477,1.2450979238225863,,29.666165343757285,1025,10,0.4492621853819772,9.0,1128,0.0575315397476856,-1.2437680498555892
11,1145,1848.037037037037,920.4166666666666,0,1145,8.064844696596651,8.905017441902077,,29.06269422732143,1720,5,0.2774981780255942,10.0,1173,-6.607651607651633,5.969780219780205
12,1145,1804.572463768116,915.4365942028984,0,1145,28.24183874564413,12.240875520376104,,80.50601574917536,1063,12,0.3508040794570488,11.0,1143,-11.96668390284526,2.576336522026395
13,1145,1388.2083333333333,927.84375,0,1145,7.931687000061871,1.737530027371449,,8.8580678490004,1933,4,0.8954195356447775,12.0,1156,-1.7371212121213375,0.0376893939394449
14,1145,619.048,874.848,0,1145,6.684084264130431,6.684084264130431,,6.684084264130431,2141,2,1.0,13.0,1101,-0.7045773195876563,-6.646845360824841
15,1145,1391.444866920152,859.5703422053232,0,1145,20.96028640757837,9.492420964992288,,65.99480317295586,979,15,0.3176051052481618,14.0,1117,-2.400543707867428,9.18386877537148
16,1145,393.5813953488372,881.0852713178294,0,1145,26.200927556247123,14.56538737311698,,111.86381552268702,1019,16,0.2342216509764351,15.0,1185,8.05840684309004,-12.133119486768235
17,1145,1519.704467353952,840.3161512027491,0,1145,136.34177659969242,16.659673565057005,,196.31933153864568,1030,17,0.6944898168260796,16.0,1124,-15.153865979381408,-6.921348797250857
18,1145,635.8578947368421,830.0421052631579,0,1145,25.57212305680829,10.235242000441495,,135.80926396613458,986,18,0.1882943939905672,17.0,1122,-8.46783816218067,-5.749425681467528
19,1145,1867.7056603773583,778.656603773585,0,1145,14.223431502647182,15.213913057594942,,169.47533597626824,914,19,0.0839262623125225,18.0,1117,-8.945120230694101,-12.30642005550294
20,1145,641.7524752475248,826.3168316831683,0,1145,30.8634114796546,3.586010640693376,,147.9771463662156,986,20,0.2085687704996923,19.0,1180,-2.5956260182980486,-2.4743075573380797
21,1145,1397.1814254859612,774.4341252699784,0,1145,47.61693516066112,4.117389699770964,,157.7152646371894,901,21,0.3019170989580485,20.0,1098,-4.113518334263517,0.1785072924502628
22,1145,1824.4144144144143,765.1891891891892,0,1145,65.80567089021311,1.9596101741510783,,155.40950290504256,875,22,0.4234340221165324,21.0,1146,1.2515479649030112,-1.507879214719651
23,1145,1498.394117647059,729.5588235294117,0,1145,37.64572385588395,4.076497428751798,,84.5304683706999,1847,15,0.4453509436478265,22.0,1091,3.932579185520353,1.073616428819946
24,1145,1462.521276595745,742.4255319148937,0,1145,32.98423879850923,14.132529876210633,,39.09889898975551,2776,4,0.8436104251209628,23.0,1160,-8.043991469523462,-11.619922630560836
25,1145,160.19444444444446,747.2944444444445,0,1145,14.339813481801915,1.8927442865597708,,41.941558118668205,2431,9,0.3418998750887907,24.0,1155,1.8891812865497288,-0.1160818713450453
26,1145,670.4810126582279,766.2278481012659,0,1145,0.0,0.0,,0.0,3209,1,,0.0,0,0.0,0.0
27,1145,1905.2780082987551,747.9004149377594,0,1145,39.12832789808349,6.8729301444229725,,224.7555172105953,914,27,0.1740928471242837,26.0,1111,5.239017473067179,4.448580075374025
28,1145,1503.5429975429977,710.3931203931204,0,1145,22.96976829971881,2.9423859640008643,,142.17360462356538,843,28,0.1615614119128239,27.0,1087,-2.6821333470550144,1.2098743198220063
29,1145,102.66792452830188,716.2528301886792,0,1145,73.6363936219458,3.573559800045121,,146.7136002708216,1998,19,0.5019057093958494,28.0,1156,-3.204168494953933,1.5822875530203646
30,1145,74.65775401069519,715.9197860962566,0,1145,31.263167161077877,19.509232194710936,,47.5756356115627,3207,5,0.6571255803354885,29.0,1156,-7.890633086079006,-17.842310677936894
31,1145,1464.9291553133514,690.6948228882834,0,1145,108.29534365345332,9.6819514695548,,278.4779259372068,755,31,0.3888830444603086,30.0,1120,9.047167735711582,-3.448034254573713
32,1145,429.5929919137466,705.8274932614555,0,1145,4.9350295558815045,7.665438028332246,,65.6565119836389,2948,10,0.075164357758013,31.0,1166,-2.6805506871502303,-7.181475348410004
33,1145,1959.770491803279,679.5860655737705,0,1145,63.41052672751647,0.8848307123358788,,154.98383717725278,2120,21,0.4091428363268278,32.0,1110,-0.8231477726931189,0.324581474830552
34,1145,1450.84375,717.9375,0,1145,43.30957793443156,10.445773134155605,,360.1455930681875,901,34,0.1202557486972542,33.0,1185,-9.569847733710958,-4.187145892351282
35,1145,1012.875,750.2888888888889,0,1145,32.64258858868646,4.259552220389919,,153.60825592597777,1920,26,0.2125054307264355,34.0,1180,0.4701557093425208,4.2335255670896
36,1145,439.52312138728325,716.5173410404624,0,1145,78.56786893542731,6.404647658418416,,184.0291756598181,2003,26,0.4269315919811634,35.0,1106,6.255005445254255,-1.3763787663009452
